,index,User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors,Fraud,trans_date_trans_time,Trans_hour,Day_of_week,MCC_Category,Person,Current Age,Retirement Age,Birth Year,Birth Month,Gender,Address,Apartment,City,State,Zipcode,Latitude,Longitude,Per Capita Income - Zipcode,Yearly Income - Person,Total Debt,FICO Score,Num Credit Cards,index,cc_num,val_for_agg,trans_date,hist_trans_60d,hist_trans_24h,hist_fraud_trans_24h,hist_fraud_trans_2h,hist_trans_avg_amt_60d
515,511,2,1,2008,11,5,7:47,8.47,Swipe Transaction,4.72291E+18,Alhambra,CA,91801,5411,,No,2008/11/5 7:47,7,Wednesday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/5,196,9,0,0,38.49725
516,512,2,1,2008,11,5,8:33,91.63,Swipe Transaction,-4.5855E+18,West Covina,CA,91792,4900,,No,2008/11/5 8:33,8,Wednesday,Utility Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/5,196,10,0,0,38.49725
517,513,2,1,2008,11,5,9:47,54.51,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/5 9:47,9,Wednesday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/5,196,10,0,0,38.49725
518,514,2,1,2008,11,5,10:49,18.24,Swipe Transaction,4.72291E+18,Alhambra,CA,91801,5411,,No,2008/11/5 10:49,10,Wednesday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/5,196,11,0,0,38.49725
519,515,2,1,2008,11,5,14:35,61.63,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/5 14:35,14,Wednesday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/5,196,10,0,0,38.49725
520,516,2,1,2008,11,6,4:38,41.21,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/6 4:38,4,Thursday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/6,204,11,0,0,38.82280193
521,517,2,1,2008,11,6,9:34,55.51,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/6 9:34,9,Thursday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/6,204,9,0,0,38.82280193
522,518,2,1,2008,11,6,16:56,14.14,Swipe Transaction,8.7556E+17,West Covina,CA,91792,5921,,No,2008/11/6 16:56,16,Thursday,Miscellaneous Stores,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/6,204,5,0,0,38.82280193
523,519,2,1,2008,11,6,23:33,1.91,Swipe Transaction,6.6665E+18,West Covina,CA,91792,5499,,No,2008/11/6 23:33,23,Thursday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/6,204,3,0,0,38.82280193
524,520,2,1,2008,11,7,4:48,51.21,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/7 4:48,4,Friday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/7,208,4,0,0,38.57790476
525,521,2,1,2008,11,7,6:53,11.92,Swipe Transaction,6.04253E+18,West Covina,CA,91792,5912,,No,2008/11/7 6:53,6,Friday,Miscellaneous Stores,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/7,208,4,0,0,38.57790476
526,522,2,1,2008,11,7,9:50,41.1,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/7 9:50,9,Friday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/7,208,5,0,0,38.57790476
527,523,2,1,2008,11,7,23:51,1.89,Swipe Transaction,6.6665E+18,West Covina,CA,91792,5499,,No,2008/11/7 23:51,23,Friday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/7,208,5,0,0,38.57790476
528,524,2,1,2008,11,8,4:48,54.71,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/8 4:48,4,Saturday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/8,212,4,0,0,38.41674528
529,525,2,1,2008,11,8,14:55,49.51,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/8 14:55,14,Saturday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/8,212,4,0,0,38.41674528
530,526,2,1,2008,11,9,6:44,12.32,Swipe Transaction,-5.47568E+18,Spring Valley,CA,91977,5942,,No,2008/11/9 6:44,6,Sunday,Miscellaneous Stores,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/9,214,3,0,0,38.30844037
531,527,2,1,2008,11,9,6:59,28,Swipe Transaction,6.75962E+18,Alpine,CA,91901,5311,,No,2008/11/9 6:59,6,Sunday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/9,214,2,0,0,38.30844037
532,528,2,1,2008,11,9,9:49,52.92,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/9 9:49,9,Sunday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/9,214,3,0,0,38.30844037
533,529,2,1,2008,11,9,10:59,9.43,Swipe Transaction,4.72291E+18,Alhambra,CA,91801,5411,,No,2008/11/9 10:59,10,Sunday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/9,214,4,0,0,38.30844037
534,530,2,1,2008,11,9,17:31,52.33,Swipe Transaction,-3.34594E+18,West Covina,CA,91792,7538,,No,2008/11/9 17:31,17,Sunday,Business Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/9,214,5,0,0,38.30844037
535,531,2,1,2008,11,9,23:42,2.32,Swipe Transaction,6.6665E+18,West Covina,CA,91792,5499,,No,2008/11/9 23:42,23,Sunday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/9,214,5,0,0,38.30844037
536,532,2,1,2008,11,10,4:00,15.96,Swipe Transaction,6.66197E+18,Bonita,CA,91902,5211,,No,2008/11/10 4:00,4,Monday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/10,220,6,0,0,37.89856502
537,533,2,1,2008,11,10,6:39,14.86,Swipe Transaction,4.72291E+18,Alhambra,CA,91801,5411,,No,2008/11/10 6:39,6,Monday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/10,220,7,0,0,37.89856502
538,534,2,1,2008,11,10,7:46,14.67,Swipe Transaction,4.72291E+18,Alhambra,CA,91801,5411,,No,2008/11/10 7:46,7,Monday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/10,220,8,0,0,37.89856502
539,535,2,1,2008,11,10,9:36,78.22,Swipe Transaction,-1.36149E+18,Rosemead,CA,91772,4111,,No,2008/11/10 9:36,9,Monday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/10,220,7,0,0,37.89856502
540,536,2,1,2008,11,10,9:59,48.17,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/10 9:59,9,Monday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/10,220,8,0,0,37.89856502
541,537,2,1,2008,11,10,16:56,8.4,Swipe Transaction,8.7556E+17,West Covina,CA,91792,5921,,No,2008/11/10 16:56,16,Monday,Miscellaneous Stores,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/10,220,8,0,0,37.89856502
542,538,2,1,2008,11,10,23:45,2.5,Swipe Transaction,6.6665E+18,West Covina,CA,91792,5499,,No,2008/11/10 23:45,23,Monday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/10,220,8,0,0,37.89856502
543,539,2,1,2008,11,11,4:06,10.9,Swipe Transaction,-1.64421E+18,West Covina,CA,91792,5813,,No,2008/11/11 4:06,4,Tuesday,Miscellaneous Stores,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/11,227,7,0,0,37.5930131
544,540,2,1,2008,11,11,7:31,9.23,Swipe Transaction,-4.89106E+18,West Covina,CA,91792,5411,,No,2008/11/11 7:31,7,Tuesday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/11,227,7,0,0,37.5930131
545,541,2,1,2008,11,11,9:23,162.98,Swipe Transaction,-3.69365E+18,Alhambra,CA,91801,4814,,No,2008/11/11 9:23,9,Tuesday,Utility Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/11,227,7,0,0,37.5930131
546,542,2,1,2008,11,11,9:32,37.57,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/11 9:32,9,Tuesday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/11,227,7,0,0,37.5930131
547,543,2,1,2008,11,11,11:17,16.94,Swipe Transaction,-4.89106E+18,West Covina,CA,91792,5411,,No,2008/11/11 11:17,11,Tuesday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/11,227,8,0,0,37.5930131
548,544,2,1,2008,11,11,14:45,35.06,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/11 14:45,14,Tuesday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/11,227,7,0,0,37.5930131
549,545,2,1,2008,11,11,14:58,41.54,Swipe Transaction,-5.90412E+18,Chula Vista,CA,91910,5719,,No,2008/11/11 14:58,14,Tuesday,Miscellaneous Stores,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/11,227,8,0,0,37.5930131
550,546,2,1,2008,11,11,23:13,352.64,Swipe Transaction,-5.69364E+18,Julian,CA,92036,4112,,No,2008/11/11 23:13,23,Tuesday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/11,227,9,0,0,37.5930131
551,547,2,1,2008,11,12,3:53,61.94,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/12 3:53,3,Wednesday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/12,235,9,0,0,39.08825203
552,548,2,1,2008,11,12,4:23,17.82,Swipe Transaction,-1.64421E+18,West Covina,CA,91792,5813,,No,2008/11/12 4:23,4,Wednesday,Miscellaneous Stores,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/12,235,9,0,0,39.08825203
553,549,2,1,2008,11,12,4:32,32.24,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/12 4:32,4,Wednesday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/12,235,9,0,0,39.08825203
554,550,2,1,2008,11,12,6:33,53.7,Swipe Transaction,-4.89106E+18,West Covina,CA,91792,5411,,No,2008/11/12 6:33,6,Wednesday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/12,235,10,0,0,39.08825203
555,551,2,1,2008,11,12,9:06,53.6,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/12 9:06,9,Wednesday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/12,235,11,0,0,39.08825203
556,552,2,1,2008,11,12,10:57,14.53,Swipe Transaction,-4.89106E+18,West Covina,CA,91792,5411,,No,2008/11/12 10:57,10,Wednesday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/12,235,11,0,0,39.08825203
557,553,2,1,2008,11,12,13:22,21.79,Swipe Transaction,-3.89612E+17,West Covina,CA,91792,7230,,No,2008/11/12 13:22,13,Wednesday,Miscellaneous Stores,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/12,235,10,0,0,39.08825203
558,554,2,1,2008,11,12,14:55,43.52,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/12 14:55,14,Wednesday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/12,235,10,0,0,39.08825203
559,555,2,1,2008,11,12,16:53,24.61,Online Transaction,-2.04205E+18, ONLINE,,,5815,,No,2008/11/12 16:53,16,Wednesday,Miscellaneous Stores,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/12,235,10,0,0,39.08825203
560,556,2,1,2008,11,12,22:04,34.74,Swipe Transaction,-8.4583E+18,North Las Vegas,NV,89084,5812,,No,2008/11/12 22:04,22,Wednesday,Miscellaneous Stores,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/12,235,10,0,0,39.08825203
561,557,2,1,2008,11,12,23:36,1.69,Swipe Transaction,-6.57101E+18,North Las Vegas,NV,89084,5499,,No,2008/11/12 23:36,23,Wednesday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/12,235,11,0,0,39.08825203
562,558,2,1,2008,11,12,23:53,156,Online Transaction,3.33722E+17, ONLINE,,,4722,,No,2008/11/12 23:53,23,Wednesday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/12,235,11,0,0,39.08825203
563,559,2,1,2008,11,13,5:07,52.83,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/13 5:07,5,Thursday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/13,247,12,0,0,39.34677291
564,560,2,1,2008,11,13,7:40,4.94,Swipe Transaction,-8.4583E+18,North Las Vegas,NV,89084,5812,,No,2008/11/13 7:40,7,Thursday,Miscellaneous Stores,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/13,247,10,0,0,39.34677291
565,561,2,1,2008,11,13,8:52,9.26,Swipe Transaction,-5.16204E+18,North Las Vegas,NV,89086,5541,,No,2008/11/13 8:52,8,Thursday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/13,247,10,0,0,39.34677291
566,562,2,1,2008,11,13,10:13,37.3,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/13 10:13,10,Thursday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/13,247,11,0,0,39.34677291
567,563,2,1,2008,11,13,10:52,13.44,Swipe Transaction,8.34401E+17,North Las Vegas,NV,89084,5411,,No,2008/11/13 10:52,10,Thursday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/13,247,11,0,0,39.34677291
568,564,2,1,2008,11,14,9:36,42.7,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/14 9:36,9,Friday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/14,252,12,0,0,39.15669291
569,565,2,1,2008,11,14,10:59,13.62,Swipe Transaction,-5.16204E+18,North Las Vegas,NV,89086,5541,,No,2008/11/14 10:59,10,Friday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/14,252,3,0,0,39.15669291
570,566,2,1,2008,11,14,14:52,50.06,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/14 14:52,14,Friday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/14,252,2,0,0,39.15669291
571,567,2,1,2008,11,15,7:30,10.42,Swipe Transaction,-6.03533E+18,North Las Vegas,NV,89084,5812,,No,2008/11/15 7:30,7,Saturday,Miscellaneous Stores,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/15,255,3,0,0,39.08703125
572,568,2,1,2008,11,15,10:08,95.83,Swipe Transaction,-9.64864E+17,North Las Vegas,NV,89084,4900,,No,2008/11/15 10:08,10,Saturday,Utility Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/15,255,4,0,0,39.08703125
573,569,2,1,2008,11,15,14:36,47.52,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/15 14:36,14,Saturday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/15,255,4,0,0,39.08703125
574,570,2,1,2008,11,15,15:07,43.6,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/15 15:07,15,Saturday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/15,255,4,0,0,39.08703125
575,571,2,1,2008,11,15,17:16,27.43,Swipe Transaction,-3.34594E+18,Las Vegas,NV,89102,7538,,No,2008/11/15 17:16,17,Saturday,Business Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/15,255,4,0,0,39.08703125
576,572,2,1,2008,11,15,21:37,33.7,Swipe Transaction,-6.03533E+18,North Las Vegas,NV,89084,5812,,No,2008/11/15 21:37,21,Saturday,Miscellaneous Stores,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/15,255,5,0,0,39.08703125
577,573,2,1,2008,11,16,6:49,13.75,Swipe Transaction,-5.47568E+18,Las Vegas,NV,89146,5942,,No,2008/11/16 6:49,6,Sunday,Miscellaneous Stores,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/16,261,6,0,0,39.07908745
578,574,2,1,2008,11,16,10:42,9.69,Swipe Transaction,-8.82635E+18,Las Vegas,NV,89102,5411,,No,2008/11/16 10:42,10,Sunday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/16,261,7,0,0,39.07908745
579,575,2,1,2008,11,16,14:06,59.19,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/16 14:06,14,Sunday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/16,261,6,0,0,39.07908745
580,576,2,1,2008,11,16,14:32,186.17,Swipe Transaction,-3.69365E+18,Las Vegas,NV,89101,4814,,No,2008/11/16 14:32,14,Sunday,Utility Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/16,261,7,0,0,39.07908745
581,577,2,1,2008,11,16,14:43,26.27,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/16 14:43,14,Sunday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/16,261,8,0,0,39.07908745
582,578,2,1,2008,11,17,4:13,26.12,Swipe Transaction,-8.87919E+18,North Las Vegas,NV,89084,5813,,No,2008/11/17 4:13,4,Monday,Miscellaneous Stores,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/17,266,8,0,0,39.24639706
583,579,2,1,2008,11,17,4:41,41.96,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/17 4:41,4,Monday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/17,266,6,0,0,39.24639706
584,580,2,1,2008,11,17,7:53,8.77,Swipe Transaction,8.34401E+17,North Las Vegas,NV,89084,5411,,No,2008/11/17 7:53,7,Monday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/17,266,7,0,0,39.24639706
585,581,2,1,2008,11,17,9:54,48.74,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/17 9:54,9,Monday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/17,266,7,0,0,39.24639706
586,582,2,1,2008,11,17,11:16,89,Swipe Transaction,-5.16204E+18,North Las Vegas,NV,89086,5541,,No,2008/11/17 11:16,11,Monday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/17,266,8,0,0,39.24639706
587,583,2,1,2008,11,17,11:24,-89,Swipe Transaction,-5.16204E+18,North Las Vegas,NV,89086,5541,,No,2008/11/17 11:24,11,Monday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/11/17,266,8,0,0,39.24639706
